country_code,postal_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
NL,5156,Oudheusden,Noord-Brabant,6,Heusden,797,,,51.7233,5.1377,4.0
NL,5157,Doeveren,Noord-Brabant,6,Heusden,797,,,51.722,5.0913,4.0
NL,5158,Heesbeen,Noord-Brabant,6,Heusden,797,,,51.7322,5.1223,4.0
NL,5161,Sprang-Capelle,Noord-Brabant,6,Waalwijk,867,,,51.6748,5.0185,6.0
NL,5165,Waspik,Noord-Brabant,6,Waalwijk,867,,,51.6848,4.9478,6.0
NL,5171,"Kaatsheuvel, Sprang-Capelle",Noord-Brabant,6,Loon op Zand,809,,,51.6582,5.04375,6.0
NL,5172,Kaatsheuvel,Noord-Brabant,6,Loon op Zand,809,,,51.6523,5.0216,6.0
NL,5175,Loon op Zand,Noord-Brabant,6,Loon op Zand,809,,,51.6266,5.0754,6.0
NL,5176,De Moer,Noord-Brabant,6,Loon op Zand,809,,,51.6254,5.0117,6.0
NL,5211,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.6894,5.3036,6.0
NL,5212,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.696999999999996,5.3093,6.0
NL,5213,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.6949,5.3260000000000005,6.0
NL,5215,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.6895,5.3306,6.0
NL,5216,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.6819,5.3221,6.0
NL,5221,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.724,5.2581,6.0
NL,5222,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7035,5.2754,6.0
NL,5223,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.6907,5.2821,6.0
NL,5224,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.698,5.2603,6.0
NL,5231,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7104,5.3065,6.0
NL,5232,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7073,5.3292,6.0
NL,5233,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7151,5.321000000000001,6.0
NL,5234,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7251,5.2883,6.0
NL,5235,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7266,5.3077,6.0
NL,5236,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7331,5.327000000000001,6.0
NL,5237,'s-Hertogenbosch,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7302,5.2909,6.0
NL,5241,Rosmalen,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7178,5.3582,6.0
NL,5242,Rosmalen,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7105,5.3686,6.0
NL,5243,Rosmalen,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7208,5.371,6.0
NL,5244,Rosmalen,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7158,5.3854,6.0
NL,5245,Rosmalen,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7314,5.3512,6.0
NL,5246,Rosmalen,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.6995,5.3434,6.0
NL,5247,Rosmalen,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.731,5.3666,6.0
NL,5248,Rosmalen,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7058,5.3842,6.0
NL,5249,Rosmalen,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7288,5.4001,6.0
NL,5251,Vlijmen,Noord-Brabant,6,Heusden,797,,,51.6951,5.211,6.0
NL,5252,Vlijmen,Noord-Brabant,6,Heusden,797,,,51.6995,5.2092,6.0
NL,5253,Nieuwkuijk,Noord-Brabant,6,Heusden,797,,,51.6922,5.1804,6.0
NL,5254,Haarsteeg,Noord-Brabant,6,Heusden,797,,,51.7102,5.1976,6.0
NL,5255,Herpt,Noord-Brabant,6,Heusden,797,,,51.7295,5.1568,4.0
NL,5256,Heusden,Noord-Brabant,6,Heusden,797,,,51.733999999999995,5.1389,6.0
NL,5257,Hedikhuizen,Noord-Brabant,6,Heusden,797,,,51.7325,5.187,4.0
NL,5258,Berlicum,Noord-Brabant,6,Sint-Michielsgestel,845,,,51.677,5.4041,6.0
NL,5261,Vught,Noord-Brabant,6,Vught,865,,,51.6574,5.2961,6.0
NL,5262,Vught,Noord-Brabant,6,Vught,865,,,51.6444,5.2838,6.0
NL,5263,Vught,Noord-Brabant,6,Vught,865,,,51.6609,5.2801,6.0
NL,5264,Vught,Noord-Brabant,6,Vught,865,,,51.6737,5.2872,6.0
NL,5266,Cromvoirt,Noord-Brabant,6,Vught,865,,,51.6608,5.2335,6.0
NL,5268,Helvoirt,Noord-Brabant,6,Haaren,788,,,51.6342,5.2267,6.0
NL,5271,"Sint-Michielsgestel, Gemonde, Den Dungen",Noord-Brabant,6,Sint-Michielsgestel,845,,,51.6442,5.3625,6.0
NL,5272,Sint-Michielsgestel,Noord-Brabant,6,Sint-Michielsgestel,845,,,51.6434,5.3597,4.0
NL,5275,Den Dungen,Noord-Brabant,6,Sint-Michielsgestel,845,,,51.6668,5.3736,6.0
NL,5281,Boxtel,Noord-Brabant,6,Boxtel,757,,,51.5858,5.3207,6.0
NL,5282,Boxtel,Noord-Brabant,6,Boxtel,757,,,51.5965,5.3128,6.0
NL,5283,Boxtel,Noord-Brabant,6,Boxtel,757,,,51.5895,5.3389999999999995,6.0
NL,5291,Gemonde,Noord-Brabant,6,Sint-Michielsgestel,845,,,51.6155,5.3551,6.0
NL,5292,Gemonde,Noord-Brabant,6,Sint-Michielsgestel,845,,,51.6232,5.3767,6.0
NL,5293,Gemonde,Noord-Brabant,6,Sint-Michielsgestel,845,,,51.6219,5.3588,6.0
NL,5294,Gemonde,Noord-Brabant,6,Sint-Michielsgestel,845,,,51.61600000000001,5.3689,6.0
NL,5296,Esch,Noord-Brabant,6,Haaren,788,,,51.6117,5.2918,6.0
NL,5298,Liempde,Noord-Brabant,6,Boxtel,757,,,51.5697,5.3703,6.0
NL,5301,Zaltbommel,Gelderland,3,Zaltbommel,297,,,51.8071,5.2469,6.0
NL,5302,Zaltbommel,Gelderland,3,Zaltbommel,297,,,51.7993,5.2506,6.0
NL,5305,Zuilichem,Gelderland,3,Zaltbommel,297,,,51.8068,5.1343,6.0
NL,5306,Brakel,Gelderland,3,Zaltbommel,297,,,51.8166,5.0913,6.0
NL,5307,Poederoijen,Gelderland,3,Zaltbommel,297,,,51.7883,5.0781,6.0
NL,5308,Aalst,Gelderland,3,Zaltbommel,297,,,51.7822,5.1298,6.0
NL,5311,Gameren,Gelderland,3,Zaltbommel,297,,,51.8004,5.2025,6.0
NL,5313,Nieuwaal,Gelderland,3,Zaltbommel,297,,,51.8083,5.1770000000000005,6.0
NL,5314,Bruchem,Gelderland,3,Zaltbommel,297,,,51.7862,5.2374,6.0
NL,5315,Kerkwijk,Gelderland,3,Zaltbommel,297,,,51.7753,5.2177,6.0
NL,5316,Delwijnen,Gelderland,3,Zaltbommel,297,,,51.7711,5.1865,6.0
NL,5317,Nederhemert,Gelderland,3,Zaltbommel,297,,,51.7643,5.1637,6.0
NL,5318,Bern,Gelderland,3,Zaltbommel,297,,,51.7483,5.1686,6.0
NL,5321,Hedel,Gelderland,3,Maasdriel,263,,,51.7484,5.2596,6.0
NL,5324,Ammerzoden,Gelderland,3,Maasdriel,263,,,51.7497,5.2199,6.0
NL,5325,Well,Gelderland,3,Maasdriel,263,,,51.7503,5.1975,6.0
NL,5327,Hurwenen,Gelderland,3,Maasdriel,263,,,51.8098,5.3153,6.0
NL,5328,Rossum,Gelderland,3,Maasdriel,263,,,51.8005,5.3293,6.0
NL,5331,Kerkdriel,Gelderland,3,Maasdriel,263,,,51.7716,5.3331,6.0
NL,5333,Hoenzadriel,Gelderland,3,Maasdriel,263,,,51.7563,5.3311,4.0
NL,5334,Velddriel,Gelderland,3,Maasdriel,263,,,51.7685,5.3037,6.0
NL,5335,Alem,Gelderland,3,Maasdriel,263,,,51.7867,5.3445,6.0
NL,5341,Oss,Noord-Brabant,6,Oss,828,,,51.7679,5.5206,6.0
NL,5342,Oss,Noord-Brabant,6,Oss,828,,,51.7575,5.5334,6.0
NL,5343,Oss,Noord-Brabant,6,Oss,828,,,51.7493,5.516,6.0
NL,5344,Oss,Noord-Brabant,6,Oss,828,,,51.7531,5.5053,6.0
NL,5345,Oss,Noord-Brabant,6,Oss,828,,,51.766999999999996,5.5017,6.0
NL,5346,Oss,Noord-Brabant,6,Oss,828,,,51.7766,5.5151,6.0
NL,5347,Oss,Noord-Brabant,6,Oss,828,,,51.7792,5.537999999999999,6.0
NL,5348,Oss,Noord-Brabant,6,Oss,828,,,51.7703,5.5374,6.0
NL,5349,Oss,Noord-Brabant,6,Oss,828,,,51.7616,5.5533,6.0
NL,5351,"Herpen, Berghem",Noord-Brabant,6,Oss,828,,,51.7609,5.58115,6.0
NL,5352,Deursen-Dennenburg,Noord-Brabant,6,Oss,828,,,51.8014,5.6268,6.0
NL,5353,Dieden,Noord-Brabant,6,Oss,828,,,51.8186,5.6114,6.0
NL,5354,Demen,Noord-Brabant,6,Oss,828,,,51.8147,5.6296,6.0
NL,5355,Neerlangel,Noord-Brabant,6,Oss,828,,,51.8048,5.6459,6.0
NL,5356,Neerloon,Noord-Brabant,6,Oss,828,,,51.7881,5.676,6.0
NL,5357,Overlangel,Noord-Brabant,6,Oss,828,,,51.7757,5.6716,6.0
NL,5358,Huisseling,Noord-Brabant,6,Oss,828,,,51.7877,5.6411,6.0
NL,5359,Keent,Noord-Brabant,6,Oss,828,,,51.7725,5.6937,6.0
NL,5361,Grave,Noord-Brabant,6,Grave,786,,,51.7557,5.7385,6.0
NL,5363,Velp,Noord-Brabant,6,Grave,786,,,51.7498,5.7188,6.0
NL,5364,Escharen,Noord-Brabant,6,Grave,786,,,51.7405,5.7457,6.0
NL,5366,Megen,Noord-Brabant,6,Oss,828,,,51.8204,5.5622,6.0
NL,5367,Macharen,Noord-Brabant,6,Oss,828,,,51.8047,5.5436,6.0
NL,5368,Haren,Noord-Brabant,6,Oss,828,,,51.8016,5.5839,6.0
NL,5371,Ravenstein,Noord-Brabant,6,Oss,828,,,51.7937,5.6489,6.0
NL,5373,Herpen,Noord-Brabant,6,Oss,828,,,51.7704,5.6378,6.0
NL,5374,Schaijk,Noord-Brabant,6,Landerd,1685,,,51.7432,5.632999999999999,6.0
NL,5375,Reek,Noord-Brabant,6,Landerd,1685,,,51.7443,5.6824,6.0
NL,5381,Vinkel,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7094,5.4653,6.0
NL,5382,Vinkel,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7057,5.4395,6.0
NL,5383,"Vinkel, Vinkel",Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7041,5.48425,6.0
NL,5384,Heesch,Noord-Brabant,6,Bernheze,1721,,,51.731,5.5278,6.0
NL,5386,"Oss, Geffen",Noord-Brabant,6,Oss,828,,,51.7642,5.465450000000001,6.0
NL,5388,Nistelrode,Noord-Brabant,6,Bernheze,1721,,,51.70399999999999,5.562,6.0
NL,5391,Nuland,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.726000000000006,5.4369,6.0
NL,5392,Nuland,Noord-Brabant,6,'s-Hertogenbosch,796,,,51.7311,5.4267,6.0
NL,5394,Oijen,Noord-Brabant,6,Oss,828,,,51.8213,5.5044,6.0
NL,5395,Teeffelen,Noord-Brabant,6,Oss,828,,,51.7977,5.4943,6.0
NL,5396,Lithoijen,Noord-Brabant,6,Oss,828,,,51.7996,5.4636,6.0
NL,5397,Lith,Noord-Brabant,6,Oss,828,,,51.8058,5.4363,6.0
NL,5398,Maren-Kessel,Noord-Brabant,6,Oss,828,,,51.7908,5.3894,6.0
NL,5401,Uden,Noord-Brabant,6,Uden,856,,,51.6593,5.6106,6.0
NL,5402,Uden,Noord-Brabant,6,Uden,856,,,51.6657,5.6183,6.0
NL,5403,Uden,Noord-Brabant,6,Uden,856,,,51.6657,5.6351,6.0
NL,5404,Uden,Noord-Brabant,6,Uden,856,,,51.6516,5.6173,6.0
NL,5405,Uden,Noord-Brabant,6,Uden,856,,,51.6545,5.6441,6.0
NL,5406,Uden,Noord-Brabant,6,Uden,856,,,51.6525,5.6202,4.0
NL,5408,Volkel,Noord-Brabant,6,Uden,856,,,51.6453,5.6602,6.0
NL,5409,Odiliapeel,Noord-Brabant,6,Uden,856,,,51.6428,5.7084,6.0
NL,5411,Zeeland,Noord-Brabant,6,Landerd,1685,,,51.696000000000005,5.6771,6.0
NL,5421,Gemert,Noord-Brabant,6,Gemert-Bakel,1652,,,51.5567,5.6895,6.0
NL,5422,Gemert,Noord-Brabant,6,Gemert-Bakel,1652,,,51.56100000000001,5.7001,4.0
NL,5423,Handel,Noord-Brabant,6,Gemert-Bakel,1652,,,51.5794,5.7139,6.0
NL,5424,Elsendorp,Noord-Brabant,6,Gemert-Bakel,1652,,,51.5803,5.771,6.0
NL,5425,De Mortel,Noord-Brabant,6,Gemert-Bakel,1652,,,51.5398,5.7123,6.0
NL,5427,Boekel,Noord-Brabant,6,Boekel,755,,,51.6028,5.6781,6.0
NL,5428,Venhorst,Noord-Brabant,6,Boekel,755,,,51.6089,5.7358,6.0
NL,5431,Cuijk,Noord-Brabant,6,Cuijk,1684,,,51.7277,5.8787,6.0
NL,5432,Cuijk,Noord-Brabant,6,Cuijk,1684,,,51.7387,5.8611,6.0
NL,5433,Katwijk NB,Noord-Brabant,6,Cuijk,1684,,,51.75,5.8654,6.0
NL,5434,Vianen NB,Noord-Brabant,6,Cuijk,1684,,,51.7177,5.8563,6.0
NL,5435,Sint Agatha,Noord-Brabant,6,Cuijk,1684,,,51.7116,5.9091,6.0
NL,5437,Beers NB,Noord-Brabant,6,Cuijk,1684,,,51.724,5.8286,6.0
NL,5438,Gassel,Noord-Brabant,6,Grave,786,,,51.7395,5.7792,6.0
NL,5439,Linden,Noord-Brabant,6,Cuijk,1684,,,51.7474,5.8309,6.0
NL,5441,Oeffelt,Noord-Brabant,6,Boxmeer,756,,,51.6981,5.9327,6.0
NL,5443,Haps,Noord-Brabant,6,Cuijk,1684,,,51.69,5.8616,6.0
NL,5445,Landhorst,Noord-Brabant,6,Sint Anthonis,1702,,,51.6186,5.7858,6.0
NL,5446,Wanroij,Noord-Brabant,6,Sint Anthonis,1702,,,51.6566,5.8193,6.0
NL,5447,Rijkevoort,Noord-Brabant,6,Boxmeer,756,,,51.6584,5.8867,6.0
NL,5449,Rijkevoort-De Walsert,Noord-Brabant,6,Sint Anthonis,1702,,,51.6504,5.86,6.0
NL,5451,Mill,Noord-Brabant,6,Mill en Sint Hubert,815,,,51.688,5.777,6.0
NL,5453,Langenboom,Noord-Brabant,6,Mill en Sint Hubert,815,,,51.7036,5.7303,6.0
NL,5454,Sint Hubert,Noord-Brabant,6,Mill en Sint Hubert,815,,,51.6774,5.8081,6.0
NL,5455,Wilbertoord,Noord-Brabant,6,Mill en Sint Hubert,815,,,51.6562,5.7737,6.0
NL,5461,Veghel,Noord-Brabant,6,Meierijstad,1948,,,51.6194,5.5446,6.0
NL,5462,Veghel,Noord-Brabant,6,Meierijstad,1948,,,51.6155,5.5325,6.0
NL,5463,Veghel,Noord-Brabant,6,Meierijstad,1948,,,51.6087,5.5504,6.0
NL,5464,Veghel,Noord-Brabant,6,Meierijstad,1948,,,51.6321,5.5636,6.0
NL,5465,Veghel,Noord-Brabant,6,Meierijstad,1948,,,51.5909,5.5408,6.0
NL,5466,Veghel,Noord-Brabant,6,Meierijstad,1948,,,51.6049,5.502999999999999,6.0
NL,5467,Veghel,Noord-Brabant,6,Meierijstad,1948,,,51.6245,5.5578,6.0
NL,5469,Erp,Noord-Brabant,6,Meierijstad,1948,,,51.5941,5.6058,6.0
NL,5471,Loosbroek,Noord-Brabant,6,Bernheze,1721,,,51.6805,5.5095,6.0
NL,5472,Loosbroek,Noord-Brabant,6,Bernheze,1721,,,51.6768,5.5086,6.0
NL,5473,Heeswijk-Dinther,Noord-Brabant,6,Bernheze,1721,,,51.6527,5.4801,6.0
NL,5476,Vorstenbosch,Noord-Brabant,6,Bernheze,1721,,,51.655,5.5520000000000005,6.0
NL,5481,Schijndel,Noord-Brabant,6,Meierijstad,1948,,,51.6189,5.4274,6.0
NL,5482,Schijndel,Noord-Brabant,6,Meierijstad,1948,,,51.6208,5.4422,6.0
NL,5491,Sint-Oedenrode,Noord-Brabant,6,Meierijstad,1948,,,51.5715,5.4606,6.0
NL,5492,Sint-Oedenrode,Noord-Brabant,6,Meierijstad,1948,,,51.5574,5.4573,6.0
NL,5501,Veldhoven,Noord-Brabant,6,Veldhoven,861,,,51.4203,5.4025,6.0
NL,5502,Veldhoven,Noord-Brabant,6,Veldhoven,861,,,51.4245,5.4169,6.0
NL,5503,Veldhoven,Noord-Brabant,6,Veldhoven,861,,,51.4146,5.4112,6.0
NL,5504,"Knegsel, Veldhoven",Noord-Brabant,6,Eersel,770,,,51.3892,5.38555,6.0
NL,5505,Veldhoven,Noord-Brabant,6,Veldhoven,861,,,51.4106,5.3902,6.0
NL,5506,Veldhoven,Noord-Brabant,6,Veldhoven,861,,,51.4164,5.3861,6.0
NL,5507,Veldhoven,Noord-Brabant,6,Veldhoven,861,,,51.4222,5.3692,6.0
NL,5508,Veldhoven,Noord-Brabant,6,Veldhoven,861,,,51.4287,5.39,6.0
NL,5509,Veldhoven,Noord-Brabant,6,Veldhoven,861,,,51.4317,5.4044,6.0
NL,5511,Knegsel,Noord-Brabant,6,Eersel,770,,,51.3969,5.3458,6.0
NL,5512,Vessem,Noord-Brabant,6,Eersel,770,,,51.4216,5.2861,6.0
NL,5513,Wintelre,Noord-Brabant,6,Eersel,770,,,51.4457,5.3395,6.0
NL,5521,Eersel,Noord-Brabant,6,Eersel,770,,,51.3564,5.3163,6.0
NL,5524,Steensel,Noord-Brabant,6,Eersel,770,,,51.3768,5.3543,6.0
NL,5525,Duizel,Noord-Brabant,6,Eersel,770,,,51.3692,5.2953,6.0
NL,5527,Hapert,Noord-Brabant,6,Bladel,1728,,,51.3639,5.2566,6.0
NL,5528,Hoogeloon,Noord-Brabant,6,Bladel,1728,,,51.3966,5.2708,6.0
NL,5529,Casteren,Noord-Brabant,6,Bladel,1728,,,51.3972,5.239,6.0
NL,5531,Bladel,Noord-Brabant,6,Bladel,1728,,,51.3685,5.2175,6.0
NL,5534,Netersel,Noord-Brabant,6,Bladel,1728,,,51.4045,5.2083,6.0
NL,5541,Reusel,Noord-Brabant,6,Reusel-De Mierden,1667,,,51.3611,5.1642,6.0
NL,5551,Valkenswaard,Noord-Brabant,6,Valkenswaard,858,,,51.3558,5.4306,6.0
NL,5552,Valkenswaard,Noord-Brabant,6,Valkenswaard,858,,,51.3597,5.4533,6.0
NL,5553,Valkenswaard,Noord-Brabant,6,Valkenswaard,858,,,51.3569,5.4723,6.0
NL,5554,Valkenswaard,Noord-Brabant,6,Valkenswaard,858,,,51.3497,5.4562,6.0
NL,5555,Valkenswaard,Noord-Brabant,6,Valkenswaard,858,,,51.3499,5.471,6.0
NL,5556,Valkenswaard,Noord-Brabant,6,Valkenswaard,858,,,51.3018,5.4456,6.0
NL,5561,Riethoven,Noord-Brabant,6,Bergeijk,1724,,,51.3555,5.3841,6.0
NL,5563,Westerhoven,Noord-Brabant,6,Bergeijk,1724,,,51.3306,5.4078,6.0
NL,5571,Bergeijk,Noord-Brabant,6,Bergeijk,1724,,,51.3179,5.3504,6.0
NL,5575,Luyksgestel,Noord-Brabant,6,Bergeijk,1724,,,51.2891,5.3211,6.0
NL,5581,Waalre,Noord-Brabant,6,Waalre,866,,,51.3888,5.4436,6.0
NL,5582,Waalre,Noord-Brabant,6,Waalre,866,,,51.3983,5.4709,6.0
NL,5583,Waalre,Noord-Brabant,6,Waalre,866,,,51.396,5.4857,6.0
NL,5591,Heeze,Noord-Brabant,6,Heeze-Leende,1658,,,51.3815,5.5722,6.0
NL,5595,Leende,Noord-Brabant,6,Heeze-Leende,1658,,,51.3486,5.5516,6.0
NL,5611,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4366,5.4801,6.0
NL,5612,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4484,5.4727,6.0
NL,5613,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4387,5.4969,6.0
NL,5614,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4284,5.4921,6.0
NL,5615,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4293,5.4746,6.0
NL,5616,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4396,5.4592,6.0
NL,5617,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.446999999999996,5.4573,6.0
NL,5621,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4549,5.457000000000001,6.0
NL,5622,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4593,5.4644,6.0
NL,5623,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4595,5.4782,6.0
NL,5624,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4696,5.457000000000001,6.0
NL,5625,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4719,5.4754,6.0
NL,5626,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4781,5.4302,6.0
NL,5627,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4853,5.444,6.0
NL,5628,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4801,5.4724,6.0
NL,5629,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4884,5.4734,6.0
NL,5631,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4605,5.4945,6.0
NL,5632,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4767,5.4956,6.0
NL,5633,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4899,5.4954,6.0
NL,5641,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4466,5.5198,6.0
NL,5642,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4389,5.5144,6.0
NL,5643,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4235,5.5011,6.0
NL,5644,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4183,5.4887,6.0
NL,5645,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4242,5.5109,6.0
NL,5646,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4184,5.5095,6.0
NL,5647,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4225,5.5235,6.0
NL,5651,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.45,5.4433,6.0
NL,5652,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4394,5.438,6.0
NL,5653,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4236,5.4446,6.0
NL,5654,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4215,5.4582,6.0
NL,5655,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4152,5.4399,6.0
NL,5656,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4112,5.4561,6.0
NL,5657,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4512,5.4008,6.0
NL,5658,Eindhoven,Noord-Brabant,6,Eindhoven,772,,,51.4405,5.4098,6.0
NL,5661,Geldrop,Noord-Brabant,6,Geldrop-Mierlo,1771,,,51.4124,5.5409,6.0
NL,5662,Geldrop,Noord-Brabant,6,Geldrop-Mierlo,1771,,,51.4276,5.5475,6.0
NL,5663,Geldrop,Noord-Brabant,6,Geldrop-Mierlo,1771,,,51.4167,5.5458,6.0
NL,5664,Geldrop,Noord-Brabant,6,Geldrop-Mierlo,1771,,,51.4188,5.5595,6.0
NL,5665,Geldrop,Noord-Brabant,6,Geldrop-Mierlo,1771,,,51.4185,5.5749,6.0
NL,5666,Geldrop,Noord-Brabant,6,Geldrop-Mierlo,1771,,,51.4244,5.5716,6.0
NL,5667,Geldrop,Noord-Brabant,6,Geldrop-Mierlo,1771,,,51.431000000000004,5.5653,6.0
NL,5671,Nuenen,Noord-Brabant,6,"Nuenen, Gerwen en Nederwetten",820,,,51.4746,5.5475,6.0
NL,5672,Nuenen,Noord-Brabant,6,"Nuenen, Gerwen en Nederwetten",820,,,51.465,5.5489999999999995,6.0
NL,5673,Nuenen,Noord-Brabant,6,"Nuenen, Gerwen en Nederwetten",820,,,51.4728,5.5639,6.0
NL,5674,"Nuenen, Mierlo",Noord-Brabant,6,"Nuenen, Gerwen en Nederwetten",820,,,51.4757,5.55715,4.0
NL,5681,Best,Noord-Brabant,6,Best,753,,,51.5188,5.4094,6.0
NL,5682,Best,Noord-Brabant,6,Best,753,,,51.5164,5.3906,6.0
NL,5683,Best,Noord-Brabant,6,Best,753,,,51.5082,5.3997,6.0
NL,5684,Best,Noord-Brabant,6,Best,753,,,51.501999999999995,5.3888,6.0
NL,5685,Best,Noord-Brabant,6,Best,753,,,51.501000000000005,5.3735,6.0
NL,5688,Oirschot,Noord-Brabant,6,Oirschot,823,,,51.507,5.311,6.0
NL,5689,Oirschot,Noord-Brabant,6,Oirschot,823,,,51.4985,5.3132,6.0
NL,5691,Son en Breugel,Noord-Brabant,6,Son en Breugel,848,,,51.5166,5.4862,6.0
NL,5692,Son en Breugel,Noord-Brabant,6,Son en Breugel,848,,,51.5186,5.48,4.0
NL,5694,Son en Breugel,Noord-Brabant,6,Son en Breugel,848,,,51.5183,5.5116,6.0
NL,5701,Helmond,Noord-Brabant,6,Helmond,794,,,51.481,5.6644,6.0
NL,5702,Helmond,Noord-Brabant,6,Helmond,794,,,51.4933,5.6681,6.0
NL,5703,Helmond,Noord-Brabant,6,Helmond,794,,,51.4796,5.6839,6.0
NL,5704,Helmond,Noord-Brabant,6,Helmond,794,,,51.4639,5.7026,6.0
NL,5705,Helmond,Noord-Brabant,6,Helmond,794,,,51.4703,5.6698,6.0
NL,5706,Helmond,Noord-Brabant,6,Helmond,794,,,51.4627,5.6319,6.0
NL,5707,Helmond,Noord-Brabant,6,Helmond,794,,,51.4771,5.6421,6.0
NL,5708,Helmond,Noord-Brabant,6,Helmond,794,,,51.4726,5.6147,6.0
NL,5709,Helmond,Noord-Brabant,6,Helmond,794,,,51.4814,5.7003,6.0
NL,5711,Someren,Noord-Brabant,6,Someren,847,,,51.3863,5.7155,6.0
NL,5712,Someren,Noord-Brabant,6,Someren,847,,,51.3657,5.7145,6.0
NL,5715,Lierop,Noord-Brabant,6,Someren,847,,,51.4211,5.6798,6.0
NL,5721,Asten,Noord-Brabant,6,Asten,743,,,51.4046,5.7512,6.0
NL,5722,Asten,Noord-Brabant,6,Asten,743,,,51.4097,5.7606,4.0
NL,5724,Ommel,Noord-Brabant,6,Asten,743,,,51.4247,5.7434,6.0
NL,5725,Heusden,Noord-Brabant,6,Asten,743,,,51.3805,5.7684,6.0
NL,5731,Mierlo,Noord-Brabant,6,Geldrop-Mierlo,1771,,,51.4411,5.6178,6.0
NL,5735,Aarle-Rixtel,Noord-Brabant,6,Laarbeek,1659,,,51.5098,5.6395,6.0
NL,5737,Lieshout,Noord-Brabant,6,Laarbeek,1659,,,51.5181,5.5926,6.0
